ダウンロードした時刻：2018/07/29 11:14:06

,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂
2009/12/7,10.0,8,1,0.0,8,1,7.1,8,1,2.7,8,1,6.2,8,2,15.9,8,2
2009/12/8,9.5,8,1,0.0,8,1,8.9,8,1,2.6,8,1,5.3,8,2,13.4,8,2
2009/12/9,10.0,8,1,1.0,8,1,0.1,8,1,3.1,8,1,7.3,8,2,11.9,8,2
2009/12/10,11.3,8,1,0.0,8,1,6.7,8,1,3.1,8,1,9.2,8,2,14.5,8,2
2009/12/11,8.5,8,1,35.0,8,1,0.0,8,1,5.1,8,1,7.5,8,2,10.4,8,2
2009/12/12,13.7,8,1,0.0,8,1,7.0,8,1,3.2,8,1,9.9,8,2,19.2,8,2
2009/12/13,11.5,8,1,0.5,8,1,0.9,8,1,3.3,8,1,9.0,8,2,13.2,8,2
2009/12/14,8.7,8,1,0.5,8,1,2.1,8,1,2.6,8,1,7.3,8,2,11.7,8,2
2009/12/15,7.5,8,1,0.0,8,1,2.3,8,1,2.6,5,1,5.6,5,2,10.7,5,2
2009/12/16,6.2,8,1,0.0,8,1,0.0,8,1,2.3,8,1,3.7,8,2,9.3,8,2
2009/12/17,7.3,8,1,0.0,8,1,8.9,8,1,2.7,8,1,2.9,8,2,12.1,8,2
2009/12/18,6.9,8,1,0.0,8,1,9.3,8,1,4.2,8,1,3.6,8,2,10.3,8,2
2009/12/19,5.6,8,1,0.0,8,1,8.7,8,1,2.8,8,1,-1.1,8,2,10.4,8,2
2009/12/20,6.7,8,1,0.0,8,1,9.1,8,1,2.8,8,1,2.4,8,2,11.5,8,2
2009/12/21,5.7,8,1,0.0,8,1,7.7,8,1,2.6,8,1,2.1,8,2,11.3,8,2
2009/12/22,5.6,8,1,0.0,8,1,7.2,8,1,2.1,8,1,0.8,8,2,11.0,8,2
2009/12/23,8.3,8,1,0.0,8,1,9.2,8,1,2.4,8,1,1.6,8,2,14.3,8,2
2009/12/24,8.9,8,1,0.0,8,1,7.9,8,1,2.1,8,1,4.1,8,2,14.1,8,2
2009/12/25,9.0,8,1,0.0,8,1,6.4,8,1,3.1,8,1,5.9,8,2,13.3,8,2
2009/12/26,9.3,8,1,0.0,8,1,5.5,8,1,2.4,8,1,6.6,8,2,13.6,8,2
2009/12/27,9.2,8,1,0.0,8,1,8.2,8,1,2.4,8,1,4.0,8,2,13.4,8,2
2009/12/28,9.8,8,1,1.0,8,1,5.4,8,1,2.8,8,1,7.3,8,2,15.4,8,2
2009/12/29,7.8,8,1,0.0,8,1,6.8,8,1,2.3,8,1,4.6,8,2,11.9,8,2
2009/12/30,9.8,8,1,0.0,8,1,6.4,8,1,4.9,8,1,4.3,8,2,13.9,8,2
2009/12/31,8.0,8,1,0.0,8,1,8.2,8,1,3.9,8,1,0.6,8,2,13.3,8,2
2010/1/1,5.9,8,1,0.0,8,1,9.1,8,1,3.1,8,1,-0.2,8,2,9.8,8,2
2010/1/2,5.9,8,1,0.0,8,1,9.3,8,1,2.1,8,1,-0.3,8,2,12.1,8,2
2010/1/3,6.9,8,1,0.0,8,1,7.0,8,1,3.2,8,1,1.3,8,2,10.5,8,2
2010/1/4,6.8,8,1,0.0,8,1,1.8,8,1,3.3,8,1,1.2,8,2,11.9,8,2
2010/1/5,8.6,8,1,3.0,8,1,8.9,8,1,2.9,8,1,3.0,8,2,13.4,8,2
2010/1/6,5.7,8,1,0.0,8,1,9.2,8,1,2.0,8,1,0.0,8,2,10.7,8,2
2010/1/7,7.6,8,1,0.0,8,1,9.3,8,1,2.4,8,1,1.8,8,2,12.7,8,2
2010/1/8,6.3,8,1,1.5,8,1,7.6,8,1,2.2,8,1,-0.5,8,2,12.7,8,2
2010/1/9,5.7,8,1,0.0,8,1,9.4,8,1,1.7,8,1,1.2,8,2,11.2,8,2
2010/1/10,6.8,8,1,0.0,8,1,9.1,8,1,2.1,8,1,1.2,8,2,12.2,8,2
2010/1/11,5.3,8,1,0.0,8,1,0.6,8,1,2.4,8,1,3.4,8,2,8.2,8,2
2010/1/12,3.8,8,1,6.5,8,1,0.0,8,1,2.5,8,1,2.8,8,2,5.5,8,2
2010/1/13,5.2,8,1,0.0,8,1,8.6,8,1,3.6,8,1,1.9,8,2,8.1,8,2
2010/1/14,4.4,8,1,0.0,8,1,9.2,8,1,2.8,8,1,-0.6,8,2,8.6,8,2
2010/1/15,4.0,8,1,0.0,8,1,9.5,8,1,2.2,8,1,-1.6,8,2,10.6,8,2
2010/1/16,3.5,8,1,0.0,8,1,6.1,8,1,2.7,8,1,-0.7,8,2,8.5,8,2
2010/1/17,4.6,8,1,0.0,8,1,9.3,8,1,1.9,8,1,-0.4,8,2,10.4,8,2
2010/1/18,5.4,8,1,0.0,8,1,8.0,8,1,2.0,8,1,0.8,8,2,10.5,8,2
2010/1/19,7.9,8,1,0.0,8,1,9.5,8,1,1.7,8,1,-0.2,8,2,14.4,8,2
2010/1/20,12.8,8,1,0.0,8,1,7.0,8,1,4.4,8,1,5.0,8,2,17.5,8,2
2010/1/21,14.5,8,1,1.0,8,1,0.0,8,1,5.1,8,1,7.8,8,2,18.6,8,2
2010/1/22,6.9,8,1,0.0,8,1,6.2,8,1,2.5,8,1,3.9,8,2,11.0,8,2
2010/1/23,6.4,8,1,0.0,8,1,7.8,8,1,2.8,8,1,2.6,8,2,10.8,8,2
2010/1/24,6.9,8,1,0.0,8,1,9.4,8,1,2.6,8,1,-0.1,8,2,12.0,8,2
2010/1/25,8.5,8,1,0.0,8,1,7.9,8,1,3.0,8,1,1.8,8,2,15.7,8,2
2010/1/26,7.0,8,1,0.0,8,1,6.7,8,1,3.1,8,1,3.4,8,2,11.7,8,2
2010/1/27,7.6,8,1,0.0,8,1,8.3,8,1,3.6,8,1,-0.3,8,2,13.1,8,2
2010/1/28,12.8,8,1,3.0,8,1,0.4,8,1,5.9,8,1,9.0,8,2,14.9,8,2
2010/1/29,8.8,8,1,0.0,8,1,7.6,8,1,2.1,8,1,3.6,8,2,15.8,8,2
2010/1/30,8.4,8,1,0.0,8,1,8.9,8,1,2.4,8,1,4.9,8,2,12.5,8,2
2010/1/31,9.3,8,1,0.0,8,1,8.3,8,1,2.2,8,1,4.8,8,2,13.5,8,2
2010/2/1,5.8,8,1,25.5,8,1,2.1,8,1,3.8,8,1,1.0,8,2,10.1,8,2
2010/2/2,3.5,8,1,1.0,8,1,0.8,8,1,2.4,8,1,1.2,8,2,7.4,8,2
2010/2/3,3.9,8,1,0.0,8,1,4.4,8,1,2.6,8,1,-0.7,8,2,8.1,8,2
2010/2/4,2.9,8,1,0.0,8,1,4.5,8,1,2.0,8,1,-0.9,8,2,7.3,8,2
2010/2/5,4.5,8,1,0.0,8,1,10.2,8,1,2.7,8,1,-1.4,8,2,10.2,8,2
2010/2/6,3.4,8,1,0.0,8,1,10.1,8,1,2.6,8,1,-1.1,8,2,8.9,8,2
2010/2/7,5.5,8,1,0.0,8,1,10.2,8,1,2.2,8,1,-1.2,8,2,11.7,8,2
2010/2/8,6.0,8,1,0.0,8,1,9.2,8,1,2.3,8,1,-0.9,8,2,10.8,8,2
2010/2/9,15.8,8,1,0.0,8,1,6.1,8,1,6.8,8,1,6.7,8,2,18.9,8,2
2010/2/10,9.9,8,1,0.0,8,1,0.1,8,1,3.4,8,1,6.1,8,2,14.1,8,2
2010/2/11,5.0,8,1,19.5,8,1,0.0,8,1,3.5,8,1,2.5,8,2,6.3,8,2
2010/2/12,3.7,8,1,0.5,8,1,0.0,8,1,3.1,8,1,2.4,8,2,5.2,8,2
2010/2/13,2.3,8,1,2.0,8,1,0.0,8,1,2.8,8,1,1.3,8,2,3.7,8,2
2010/2/14,4.3,8,1,0.0,8,1,3.7,8,1,1.7,8,1,0.3,8,2,8.6,8,2
2010/2/15,5.1,8,1,12.5,8,1,0.0,8,1,4.2,8,1,4.2,8,2,6.2,8,2
2010/2/16,4.2,8,1,0.0,8,1,0.0,8,1,3.0,8,1,2.6,8,2,5.3,8,2
2010/2/17,3.2,8,1,0.0,8,1,0.0,8,1,3.4,8,1,1.6,8,2,5.0,8,2
2010/2/18,3.5,8,1,1.0,8,1,5.3,8,1,3.0,8,1,0.5,8,2,8.0,8,2
2010/2/19,5.7,8,1,0.0,8,1,5.9,8,1,1.9,8,1,0.7,8,2,11.2,8,2
2010/2/20,6.2,8,1,0.0,8,1,8.8,8,1,2.3,8,1,2.0,8,2,11.9,8,2
2010/2/21,6.2,8,1,0.0,8,1,5.3,8,1,3.1,8,1,2.5,8,2,10.4,8,2
2010/2/22,7.4,8,1,0.0,8,1,7.1,8,1,2.5,5,1,4.2,5,2,12.2,5,2
2010/2/23,9.5,8,1,0.0,8,1,7.9,8,1,2.2,8,1,4.3,8,2,15.2,8,2
2010/2/24,11.8,8,1,0.0,8,1,9.8,8,1,2.4,8,1,6.9,8,2,17.5,8,2
2010/2/25,13.2,8,1,0.0,8,1,8.2,8,1,4.5,8,1,6.7,8,2,17.6,8,2
2010/2/26,16.2,8,1,4.5,8,1,0.0,8,1,8.3,8,1,14.6,8,2,17.3,8,2
2010/2/27,12.0,8,1,45.0,8,1,0.0,8,1,3.7,8,1,8.6,8,2,15.8,8,2
2010/2/28,8.0,8,1,18.0,8,1,2.8,8,1,3.9,8,1,4.4,8,2,12.4,8,2
2010/3/1,11.5,8,1,1.5,8,1,6.3,8,1,4.3,8,1,6.7,8,2,16.7,8,2
2010/3/2,6.2,8,1,1.5,8,1,0.0,8,1,3.9,8,1,4.4,8,2,8.9,8,2
2010/3/3,7.9,4,1,0.0,4,1,1.5,4,1,2.4,4,1,4.1,4,2,13.4,4,2
2010/3/4,8.2,8,1,12.0,4,1,0.1,8,1,3.2,8,1,6.2,8,2,11.8,8,2
2010/3/5,11.6,8,1,9.0,8,1,4.5,8,1,2.0,8,1,5.5,8,2,16.4,8,2
2010/3/6,11.7,8,1,11.5,8,1,0.0,8,1,2.6,8,1,9.3,8,2,14.1,8,2
2010/3/7,6.4,8,1,13.5,8,1,0.0,8,1,3.7,8,1,3.5,8,2,9.8,8,2
2010/3/8,5.8,8,1,0.5,8,1,4.3,8,1,3.6,8,1,3.3,8,2,9.5,8,2
2010/3/9,3.5,8,1,19.0,8,1,0.0,8,1,4.8,8,1,1.2,8,2,5.8,8,2
2010/3/10,6.6,8,1,3.5,8,1,4.4,8,1,4.2,8,1,2.5,8,2,13.8,8,2
2010/3/11,8.0,8,1,0.0,8,1,11.1,8,1,2.5,8,1,0.3,8,2,13.3,8,2
2010/3/12,10.2,8,1,0.0,8,1,7.6,8,1,4.5,8,1,4.0,8,2,14.3,8,2
2010/3/13,15.9,8,1,0.0,8,1,7.5,8,1,5.9,8,1,11.1,8,2,19.1,8,2
2010/3/14,10.7,8,1,0.0,8,1,10.3,8,1,2.5,8,1,5.7,8,2,15.9,8,2
2010/3/15,13.0,8,1,0.5,8,1,2.5,8,1,4.3,8,1,7.8,8,2,17.4,8,2
2010/3/16,16.6,8,1,41.5,8,1,6.7,8,1,5.1,8,1,11.4,8,2,20.1,8,2
2010/3/17,10.0,8,1,0.0,8,1,4.0,8,1,3.1,8,1,7.4,8,2,12.9,8,2
2010/3/18,10.0,8,1,0.0,8,1,9.1,8,1,3.3,8,1,5.8,8,2,14.3,8,2
2010/3/19,9.0,8,1,0.0,8,1,5.4,8,1,3.8,8,1,4.6,8,2,12.9,8,2
2010/3/20,14.6,8,1,0.0,8,1,8.8,8,1,7.0,8,1,5.9,8,2,19.8,8,2
2010/3/21,14.7,8,1,30.5,8,1,9.4,8,1,6.9,8,1,6.7,8,2,18.7,8,2
2010/3/22,9.7,8,1,0.0,8,1,9.4,8,1,3.1,8,1,5.0,8,2,13.6,8,2
2010/3/23,11.6,8,1,2.5,8,1,3.0,8,1,2.1,8,1,8.4,8,2,16.1,8,2
2010/3/24,7.2,8,1,26.5,8,1,0.0,8,1,3.7,8,1,3.5,8,2,10.6,8,2
2010/3/25,5.3,8,1,26.5,8,1,0.0,8,1,3.4,8,1,3.4,8,2,6.9,8,2
2010/3/26,8.5,8,1,1.0,8,1,3.7,8,1,2.2,8,1,5.5,8,2,13.2,8,2
2010/3/27,8.3,8,1,0.0,8,1,6.3,8,1,4.1,8,1,5.1,8,2,11.1,8,2
2010/3/28,6.6,8,1,0.0,8,1,2.4,8,1,4.2,8,1,4.4,8,2,9.4,8,2
2010/3/29,5.2,8,1,0.0,8,1,2.6,8,1,4.2,8,1,2.3,8,2,9.2,8,2
2010/3/30,5.7,8,1,0.0,8,1,12.0,8,1,3.1,8,1,-0.3,8,2,10.6,8,2
2010/3/31,10.1,8,1,0.0,8,1,2.2,8,1,3.9,8,1,2.2,8,2,14.2,8,2
2010/4/1,15.4,8,1,0.0,8,1,3.6,8,1,7.5,8,1,9.4,8,2,18.5,8,2
2010/4/2,15.0,8,1,0.5,8,1,0.4,8,1,9.1,8,1,11.0,8,2,19.8,8,2
2010/4/3,11.6,8,1,0.0,8,1,7.1,8,1,2.8,8,1,8.5,8,2,15.4,8,2
2010/4/4,9.4,8,1,0.0,8,1,0.3,8,1,3.1,8,1,7.4,8,2,12.3,8,2
2010/4/5,9.6,8,1,15.5,8,1,0.0,8,1,3.2,8,1,7.0,8,2,11.5,8,2
2010/4/6,14.7,8,1,0.0,8,1,8.7,8,1,3.3,8,1,10.4,8,2,18.3,8,2
2010/4/7,12.8,8,1,5.0,8,1,0.0,8,1,3.7,8,1,7.2,8,2,18.1,8,2
2010/4/8,9.6,8,1,0.0,8,1,10.7,8,1,3.6,8,1,6.8,8,2,13.8,8,2
2010/4/9,11.4,8,1,0.0,8,1,5.0,8,1,2.0,8,1,7.9,8,2,14.3,8,2
2010/4/10,15.3,8,1,0.0,8,1,6.8,8,1,2.3,8,1,10.9,8,2,20.6,8,2
2010/4/11,16.8,8,1,0.0,8,1,5.3,8,1,2.4,8,1,14.1,8,2,22.6,8,2
2010/4/12,9.1,8,1,22.5,8,1,0.0,8,1,5.4,8,1,6.3,8,2,14.3,8,2
2010/4/13,15.4,8,1,5.0,8,1,8.2,8,1,4.6,8,1,7.0,8,2,19.5,8,2
2010/4/14,14.1,8,1,0.0,8,1,7.1,8,1,3.1,8,1,11.1,8,2,18.0,8,2
2010/4/15,7.4,8,1,2.0,8,1,0.0,8,1,3.7,8,1,5.8,8,2,11.1,8,2
2010/4/16,4.6,8,1,12.0,8,1,0.0,8,1,4.4,8,1,2.9,8,2,7.5,8,2
2010/4/17,7.3,8,1,16.5,8,1,2.7,8,1,3.6,8,1,2.5,8,2,12.1,8,2
2010/4/18,12.3,8,1,0.0,8,1,10.1,8,1,3.0,8,1,7.4,8,2,16.9,8,2
2010/4/19,14.8,8,1,0.0,8,1,7.8,8,1,3.8,8,1,10.1,8,2,18.9,8,2
2010/4/20,15.5,8,1,5.0,8,1,0.0,8,1,3.3,8,1,14.1,8,2,16.7,8,2
2010/4/21,17.2,8,1,0.0,8,1,9.6,8,1,2.9,8,1,13.7,8,2,20.4,8,2
2010/4/22,9.3,8,1,23.5,8,1,0.0,8,1,4.4,8,1,7.4,8,2,15.2,8,2
2010/4/23,8.9,8,1,2.0,8,1,0.0,8,1,3.0,8,1,8.1,8,2,10.1,8,2
2010/4/24,11.0,8,1,0.0,8,1,4.7,8,1,2.6,8,1,8.0,8,2,15.3,8,2
2010/4/25,12.5,8,1,0.0,8,1,12.6,8,1,3.2,8,1,4.4,8,2,17.5,8,2
2010/4/26,14.8,8,1,0.0,8,1,10.9,8,1,2.3,8,1,8.0,8,2,21.1,8,2
2010/4/27,12.0,8,1,18.0,8,1,0.0,8,1,2.9,8,1,11.0,8,2,13.5,8,2
2010/4/28,13.5,8,1,139.5,8,1,0.9,8,1,2.6,8,1,11.9,8,2,15.7,8,2
2010/4/29,17.2,8,1,0.5,8,1,8.5,8,1,5.8,8,1,12.8,8,2,20.0,8,2
2010/4/30,15.3,8,1,0.0,8,1,11.3,8,1,3.0,8,1,10.2,8,2,20.2,8,2
2010/5/1,15.7,8,1,0.0,8,1,12.4,8,1,2.2,8,1,9.8,8,2,20.7,8,2
2010/5/2,16.9,8,1,0.0,8,1,12.4,8,1,2.5,8,1,9.7,8,2,21.7,8,2
2010/5/3,17.6,8,1,0.0,8,1,6.7,8,1,4.5,8,1,12.7,8,2,21.1,8,2
2010/5/4,19.0,8,1,0.0,8,1,6.4,8,1,3.6,8,1,16.3,8,2,22.0,8,2
2010/5/5,19.9,8,1,0.0,8,1,10.3,8,1,3.6,8,1,15.9,8,2,23.4,8,2
2010/5/6,20.2,8,1,0.0,8,1,10.9,8,1,6.7,8,1,18.4,8,2,22.7,8,2
2010/5/7,19.3,8,1,3.5,8,1,0.6,8,1,6.9,8,1,18.4,8,2,20.8,8,2
2010/5/8,19.1,8,1,0.0,8,1,9.6,8,1,4.5,8,1,16.0,8,2,22.4,8,2
2010/5/9,19.1,8,1,0.0,8,1,10.6,8,1,2.5,8,1,15.2,8,2,23.3,8,2
2010/5/10,18.3,8,1,0.0,8,1,3.9,8,1,2.4,8,1,15.0,8,2,22.5,8,2
2010/5/11,16.2,8,1,10.0,8,1,0.0,8,1,1.8,8,1,14.7,8,2,18.1,8,2
2010/5/12,15.7,8,1,2.5,8,1,4.7,8,1,2.2,8,1,11.5,8,2,19.3,8,2
2010/5/13,15.7,8,1,0.0,8,1,7.8,8,1,2.9,8,1,11.4,8,2,20.1,8,2
2010/5/14,14.8,8,1,1.5,8,1,3.0,8,1,3.0,8,1,11.4,8,2,19.6,8,2
2010/5/15,15.3,8,1,0.0,8,1,6.7,8,1,2.4,8,1,11.9,8,2,19.9,8,2
2010/5/16,17.2,8,1,0.0,8,1,10.6,8,1,3.3,8,1,12.5,8,2,21.1,8,2
2010/5/17,18.6,8,1,0.0,8,1,12.1,8,1,3.0,8,1,13.7,8,2,22.7,8,2
2010/5/18,20.0,8,1,0.0,8,1,10.6,8,1,6.0,8,1,15.3,8,2,23.3,8,2
2010/5/19,19.2,8,1,5.5,8,1,0.2,8,1,7.8,8,1,18.6,8,2,21.4,8,2
2010/5/20,20.1,8,1,19.5,8,1,0.1,8,1,3.4,8,1,18.4,8,2,23.1,8,2
2010/5/21,21.7,8,1,0.0,8,1,12.5,8,1,3.3,8,1,18.8,8,2,25.9,8,2
2010/5/22,21.3,8,1,0.0,8,1,9.5,8,1,2.6,8,1,17.1,8,2,27.4,8,2
2010/5/23,17.4,8,1,33.0,8,1,0.0,8,1,1.8,8,1,15.5,8,2,19.5,8,2
2010/5/24,17.6,8,1,19.5,8,1,0.0,8,1,3.6,8,1,15.5,8,2,20.8,8,2
2010/5/25,21.2,5,1,0.0,8,1,9.2,8,1,6.1,5,1,19.4,5,2,24.2,5,2
2010/5/26,18.6,8,1,15.5,8,1,5.7,8,1,3.7,8,1,13.4,8,2,23.6,8,2
2010/5/27,17.0,8,1,5.0,8,1,2.8,8,1,2.1,8,1,13.3,8,2,20.7,8,2
2010/5/28,17.8,8,1,0.5,8,1,6.8,8,1,2.8,8,1,14.1,8,2,21.5,8,2
2010/5/29,15.5,8,1,2.5,8,1,0.0,8,1,2.1,8,1,13.4,8,2,17.3,8,2
2010/5/30,14.3,8,1,2.0,8,1,0.0,8,1,2.6,8,1,12.2,8,2,16.5,8,2
2010/5/31,16.6,8,1,0.0,8,1,7.3,8,1,2.5,8,1,12.3,8,2,20.7,8,2
2010/6/1,17.9,8,1,0.0,8,1,12.3,8,1,2.5,8,1,14.0,8,2,23.4,8,2
2010/6/2,18.1,8,1,0.0,8,1,13.4,8,1,2.3,8,1,12.3,8,2,23.0,8,2
2010/6/3,19.6,8,1,0.0,8,1,12.8,8,1,3.2,8,1,14.4,8,2,24.0,8,2
2010/6/4,20.7,8,1,3.0,8,1,12.6,8,1,3.5,8,1,15.3,8,2,24.9,8,2
2010/6/5,20.3,8,1,1.0,8,1,5.1,8,1,2.7,8,1,17.0,8,2,24.8,8,2
2010/6/6,20.6,8,1,0.0,8,1,10.3,8,1,2.9,8,1,16.0,8,2,23.9,8,2
2010/6/7,21.7,8,1,0.0,8,1,6.6,8,1,2.9,8,1,18.0,8,2,25.4,8,2
2010/6/8,20.6,8,1,0.0,8,1,0.0,8,1,2.1,8,1,17.9,8,2,22.8,8,2
2010/6/9,19.4,8,1,1.5,8,1,0.0,8,1,3.1,8,1,17.3,8,2,21.7,8,2
2010/6/10,22.3,8,1,0.5,8,1,12.5,8,1,3.1,8,1,17.2,8,2,28.7,8,2
2010/6/11,21.5,8,1,0.0,8,1,1.9,8,1,2.5,8,1,19.4,8,2,24.3,8,2
2010/6/12,23.2,8,1,0.0,8,1,12.5,8,1,4.9,8,1,20.5,8,2,26.7,8,2
2010/6/13,22.4,8,1,3.0,8,1,4.2,8,1,4.9,8,1,19.7,8,2,25.5,8,2
2010/6/14,18.2,8,1,23.5,8,1,0.0,8,1,3.4,8,1,16.4,8,2,20.3,8,2
2010/6/15,21.6,8,1,5.0,8,1,5.3,8,1,2.9,8,1,17.1,8,2,24.9,8,2
2010/6/16,23.5,8,1,21.0,8,1,7.5,8,1,5.0,8,1,21.5,8,2,26.6,8,2
2010/6/17,24.5,8,1,0.0,8,1,10.8,8,1,3.6,8,1,21.7,8,2,27.9,8,2
2010/6/18,22.9,8,1,45.0,8,1,0.7,8,1,2.1,8,1,20.3,8,2,25.9,8,2
2010/6/19,24.4,8,1,8.5,8,1,1.4,8,1,5.8,8,1,20.6,8,2,28.1,8,2
2010/6/20,24.0,8,1,0.0,8,1,0.1,8,1,5.9,8,1,22.6,8,2,25.9,8,2
2010/6/21,23.7,8,1,2.0,8,1,4.0,8,1,5.0,8,1,22.2,8,2,25.7,8,2
2010/6/22,24.0,8,1,0.0,8,1,3.9,8,1,3.0,8,1,22.9,8,2,26.7,8,2
2010/6/23,23.4,8,1,7.0,8,1,0.4,8,1,4.3,8,1,21.8,8,2,25.4,8,2
2010/6/24,23.8,8,1,0.0,8,1,6.2,8,1,2.4,4,1,21.1,8,2,27.8,8,2
2010/6/25,23.6,8,1,0.0,8,1,5.5,8,1,2.7,8,1,20.6,8,2,26.5,8,2
2010/6/26,23.6,8,1,1.0,8,1,0.0,8,1,5.1,8,1,23.0,8,2,24.8,8,2
2010/6/27,23.6,8,1,7.5,8,1,1.0,8,1,5.8,8,1,22.9,8,2,24.7,8,2
2010/6/28,25.1,8,1,0.5,8,1,5.4,8,1,1.3,8,1,23.0,8,2,27.9,8,2
2010/6/29,24.6,8,1,1.5,8,1,0.9,8,1,1.3,8,1,23.5,8,2,27.1,8,2
2010/6/30,24.8,8,1,6.0,8,1,3.8,8,1,1.8,8,1,22.1,8,2,28.0,8,2
2010/7/1,25.0,8,1,0.0,8,1,5.8,8,1,1.5,8,1,23.2,8,2,28.1,8,2
2010/7/2,25.2,8,1,0.0,8,1,4.5,8,1,2.9,8,1,22.7,8,2,28.8,8,2
2010/7/3,24.6,8,1,2.5,8,1,0.1,8,1,2.6,8,1,23.5,8,2,26.6,8,2
2010/7/4,26.1,8,1,13.5,8,1,6.2,8,1,2.1,8,1,23.5,8,2,28.9,8,2
2010/7/5,26.2,8,1,0.0,8,1,3.5,8,1,2.2,8,1,24.4,8,2,30.0,8,2
2010/7/6,26.0,8,1,0.0,8,1,3.8,8,1,2.7,8,1,24.0,8,2,28.3,8,2
2010/7/7,24.6,8,1,8.5,8,1,0.2,8,1,3.7,8,1,22.3,8,2,27.4,8,2
2010/7/8,24.6,8,1,0.0,8,1,10.4,8,1,2.9,8,1,21.6,8,2,27.6,8,2
2010/7/9,23.9,8,1,39.0,8,1,0.0,8,1,3.9,8,1,21.4,8,2,25.1,8,2
2010/7/10,25.8,8,1,0.0,8,1,11.2,8,1,4.2,8,1,22.7,8,2,28.3,8,2
2010/7/11,24.9,8,1,2.0,8,1,0.6,8,1,4.6,8,1,23.1,8,2,27.2,8,2
2010/7/12,24.8,8,1,2.0,8,1,0.2,8,1,8.4,8,1,24.3,8,2,25.9,8,2
2010/7/13,24.3,8,1,36.0,8,1,0.8,8,1,2.5,8,1,20.6,8,2,27.2,8,2
2010/7/14,24.0,8,1,0.0,8,1,6.8,8,1,6.3,8,1,20.6,8,2,27.0,8,2
2010/7/15,25.2,8,1,0.0,8,1,7.6,8,1,6.3,8,1,23.6,8,2,28.3,8,2
2010/7/16,25.7,8,1,0.0,8,1,12.5,8,1,6.0,8,1,24.1,8,2,28.5,8,2
2010/7/17,26.3,8,1,0.0,8,1,12.9,8,1,3.3,8,1,24.0,8,2,29.2,8,2
2010/7/18,26.3,8,1,0.0,8,1,12.7,8,1,4.6,8,1,24.0,8,2,29.4,8,2
2010/7/19,27.0,8,1,0.0,8,1,12.9,8,1,4.3,8,1,24.2,8,2,30.2,8,2
2010/7/20,27.2,8,1,0.0,8,1,10.1,8,1,2.5,8,1,25.2,8,2,30.5,8,2
2010/7/21,27.2,8,1,0.0,8,1,10.6,8,1,1.9,8,1,25.1,8,2,29.8,8,2
2010/7/22,27.6,8,1,0.0,8,1,12.5,8,1,2.0,8,1,25.0,8,2,30.6,8,2
2010/7/23,28.4,8,1,0.0,8,1,11.1,8,1,2.1,8,1,26.4,8,2,31.5,8,2
2010/7/24,28.6,8,1,0.0,8,1,11.1,8,1,3.2,8,1,26.7,8,2,31.4,8,2
2010/7/25,28.4,8,1,0.0,8,1,11.2,8,1,2.2,8,1,25.6,8,2,31.6,8,2
2010/7/26,28.0,8,1,0.0,8,1,11.2,8,1,3.0,8,1,25.0,8,2,31.5,8,2
2010/7/27,27.9,8,1,0.0,8,1,12.6,8,1,4.8,8,1,24.5,8,2,30.6,8,2
2010/7/28,27.9,8,1,0.0,8,1,12.8,8,1,6.4,8,1,26.1,8,2,29.8,8,2
2010/7/29,25.4,8,1,16.0,8,1,0.1,8,1,8.6,8,1,24.1,8,2,26.6,8,2
2010/7/30,26.1,8,1,20.5,8,1,4.1,8,1,4.9,8,1,24.5,8,2,28.8,8,2
2010/7/31,27.4,8,1,0.0,8,1,4.4,8,1,2.2,8,1,25.5,8,2,30.6,8,2
2010/8/1,27.9,8,1,0.0,8,1,9.1,8,1,1.9,8,1,25.7,8,2,31.0,8,2
2010/8/2,27.9,8,1,0.0,8,1,4.4,8,1,3.6,8,1,26.3,8,2,30.9,8,2
2010/8/3,28.2,8,1,0.0,8,1,12.8,8,1,4.5,8,1,26.1,8,2,31.1,8,2
2010/8/4,28.5,8,1,0.0,8,1,11.8,8,1,4.9,8,1,26.6,8,2,31.7,8,2
2010/8/5,28.5,8,1,0.0,8,1,13.2,8,1,6.8,8,1,27.0,8,2,31.1,8,2
2010/8/6,28.5,8,1,0.0,8,1,12.3,8,1,5.0,8,1,26.6,8,2,31.3,8,2
2010/8/7,28.1,8,1,0.0,8,1,11.9,8,1,4.5,8,1,25.7,8,2,30.9,8,2
2010/8/8,27.2,8,1,15.5,8,1,0.3,8,1,2.5,8,1,24.4,8,2,28.8,8,2
2010/8/9,25.1,8,1,40.5,8,1,0.4,8,1,1.7,8,1,23.3,8,2,27.5,8,2
2010/8/10,26.9,8,1,1.0,8,1,3.2,8,1,3.4,8,1,24.7,8,2,29.6,8,2
2010/8/11,27.7,8,1,0.0,8,1,10.5,8,1,6.5,8,1,26.1,8,2,30.0,8,2
2010/8/12,27.2,8,1,3.5,8,1,3.9,8,1,7.6,8,1,26.1,8,2,28.8,8,2
2010/8/13,27.8,8,1,0.0,8,1,3.5,8,1,1.5,8,1,25.5,8,2,32.4,8,2
2010/8/14,27.9,8,1,0.0,8,1,2.0,8,1,5.4,8,1,24.9,8,2,29.7,8,2
2010/8/15,28.9,8,1,0.0,8,1,8.6,8,1,4.5,8,1,27.5,8,2,31.1,8,2
