ダウンロードした時刻：2018/07/29 11:12:54

,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂
年月日,平均気温(℃),平均気温(℃),平均気温(℃),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),日照時間(時間),日照時間(時間),日照時間(時間),平均風速(m/s),平均風速(m/s),平均風速(m/s),最低気温(℃),最低気温(℃),最低気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,,,,,,,,,,,,,
,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
2017/10/13,16.6,8,1,15.0,8,1,0.0,8,1,3.4,8,1,15.1,8,1,20.7,8,1
2017/10/14,15.4,8,1,8.0,8,1,0.0,8,1,3.1,8,1,14.5,8,1,16.4,8,1
2017/10/15,15.6,8,1,11.0,8,1,0.0,8,1,2.9,8,1,14.0,8,1,16.6,8,1
2017/10/16,13.2,8,1,15.0,8,1,0.0,8,1,3.8,8,1,12.3,8,1,14.2,8,1
2017/10/17,14.0,8,1,9.0,8,1,0.0,8,1,2.9,8,1,12.3,8,1,15.8,8,1
2017/10/18,15.6,8,1,0.0,8,1,6.6,8,1,3.3,8,1,12.1,8,1,20.5,8,1
2017/10/19,11.5,8,1,33.0,8,1,0.0,8,1,4.6,8,1,10.3,8,1,14.0,8,1
2017/10/20,15.6,8,1,6.0,8,1,0.3,8,1,4.5,8,1,12.4,8,1,18.5,8,1
2017/10/21,17.3,8,1,9.0,8,1,0.0,8,1,3.6,8,1,16.6,8,1,18.0,8,1
2017/10/22,17.8,8,1,100.0,8,1,0.0,8,1,5.3,8,1,16.8,8,1,18.4,8,1
2017/10/23,20.4,8,1,19.5,8,1,5.6,8,1,4.8,8,1,15.6,8,1,25.2,8,1
2017/10/24,16.1,5,1,0.0,5,1,0.9,8,1,3.0,8,1,14.0,5,1,18.4,5,1
2017/10/25,13.6,8,1,6.0,8,1,0.0,8,1,4.1,8,1,11.9,8,1,16.1,8,1
2017/10/26,14.7,8,1,0.0,8,1,10.0,8,1,2.4,8,1,10.4,8,1,21.0,8,1
2017/10/27,15.7,8,1,0.0,8,1,10.0,8,1,2.3,8,1,10.2,8,1,21.6,8,1
2017/10/28,15.4,8,1,4.0,8,1,0.0,8,1,3.5,8,1,13.9,8,1,17.5,8,1
2017/10/29,15.5,8,1,87.5,8,1,0.0,8,1,4.3,8,1,13.7,8,1,20.2,8,1
2017/10/30,16.9,8,1,0.0,8,1,9.3,8,1,3.9,8,1,12.7,8,1,21.5,8,1
2017/10/31,13.3,8,1,0.0,8,1,2.5,8,1,2.1,8,1,10.8,8,1,17.5,8,1
2017/11/1,14.7,8,1,0.0,8,1,9.0,8,1,2.1,8,1,10.3,8,1,20.5,8,1
2017/11/2,16.3,8,1,1.5,8,1,8.6,8,1,2.8,8,1,10.6,8,1,21.5,8,1
2017/11/3,17.5,8,1,3.0,8,1,7.2,8,1,2.8,8,1,13.0,8,1,23.0,8,1
2017/11/4,17.1,8,1,0.0,8,1,5.6,8,1,2.9,8,1,13.9,8,1,22.3,8,1
2017/11/5,14.0,8,1,0.0,8,1,6.9,8,1,2.6,8,1,10.8,8,1,18.6,8,1
2017/11/6,15.6,8,1,0.0,8,1,8.2,8,1,2.9,8,1,9.8,8,1,21.1,8,1
2017/11/7,17.8,8,1,0.0,8,1,9.3,8,1,3.4,8,1,11.1,8,1,22.8,8,1
2017/11/8,19.3,8,1,1.5,8,1,0.0,8,1,5.4,8,1,13.9,8,1,21.5,8,1
2017/11/9,15.5,8,1,0.0,8,1,9.1,8,1,3.8,8,1,11.3,8,1,20.8,8,1
2017/11/10,15.4,8,1,0.0,8,1,8.2,8,1,3.0,8,1,9.3,8,1,19.4,8,1
2017/11/11,18.3,8,1,1.0,8,1,7.4,8,1,5.6,8,1,12.6,8,1,22.8,8,1
2017/11/12,13.0,8,1,0.0,8,1,7.3,8,1,3.0,8,1,10.4,8,1,16.8,8,1
2017/11/13,13.0,8,1,2.5,8,1,5.8,8,1,2.4,8,1,8.7,8,1,18.1,8,1
2017/11/14,13.3,8,1,3.5,8,1,0.2,8,1,2.0,8,1,11.4,8,1,15.9,8,1
2017/11/15,13.9,8,1,0.0,8,1,4.8,8,1,2.2,8,1,10.6,8,1,17.9,8,1
2017/11/16,12.4,8,1,0.0,8,1,7.6,8,1,2.3,8,1,8.5,8,1,17.7,8,1
2017/11/17,10.4,8,1,0.0,8,1,6.4,8,1,1.9,8,1,6.7,8,1,14.8,8,1
2017/11/18,12.1,8,1,0.0,8,1,0.0,8,1,3.4,8,1,8.7,8,1,16.2,8,1
2017/11/19,10.0,8,1,0.0,8,1,5.9,8,1,3.4,8,1,6.6,8,1,13.7,8,1
2017/11/20,7.2,8,1,0.0,8,1,2.6,8,1,1.9,8,1,4.0,8,1,11.4,8,1
2017/11/21,8.2,8,1,0.0,8,1,9.2,8,1,2.6,8,1,3.6,8,1,13.2,8,1
2017/11/22,8.0,8,1,7.5,8,1,4.8,8,1,2.4,8,1,3.7,8,1,13.8,8,1
2017/11/23,10.1,8,1,33.0,8,1,1.3,8,1,2.9,8,1,6.6,8,1,15.5,8,1
2017/11/24,10.5,8,1,0.0,8,1,7.5,8,1,2.1,8,1,6.3,8,1,15.3,8,1
2017/11/25,9.9,8,1,0.0,8,1,8.3,8,1,1.5,8,1,5.5,8,1,15.1,8,1
2017/11/26,12.9,8,1,0.0,8,1,6.8,8,1,3.6,8,1,3.7,8,1,18.1,8,1
2017/11/27,12.3,8,1,0.0,8,1,4.6,8,1,2.8,8,1,9.1,8,1,14.8,8,1
2017/11/28,12.5,8,1,0.0,8,1,1.9,8,1,2.7,8,1,9.5,8,1,16.6,8,1
2017/11/29,13.2,8,1,0.0,8,1,8.8,8,1,1.7,8,1,7.0,8,1,18.1,8,1
2017/11/30,12.1,8,1,0.0,8,1,0.0,8,1,2.7,8,1,9.1,8,1,14.6,8,1
2017/12/1,9.6,8,1,0.0,8,1,2.0,8,1,2.7,8,1,8.6,8,1,12.0,8,1
2017/12/2,7.7,8,1,0.0,8,1,7.3,8,1,2.6,8,1,5.2,8,1,11.8,8,1
2017/12/3,8.8,8,1,0.0,8,1,8.5,8,1,2.0,8,1,5.0,8,1,13.8,8,1
2017/12/4,9.7,8,1,0.0,8,1,4.0,8,1,2.0,8,1,4.2,8,1,14.1,8,1
2017/12/5,9.9,8,1,0.0,8,1,5.6,4,1,2.3,5,1,4.7,8,1,15.0,8,1
2017/12/6,6.9,8,1,0.0,8,1,8.6,8,1,2.1,8,1,2.7,8,1,11.8,8,1
2017/12/7,7.3,8,1,0.0,8,1,8.6,8,1,2.2,8,1,3.4,8,1,12.7,8,1
2017/12/8,6.1,8,1,1.0,8,1,0.4,8,1,2.4,8,1,2.6,8,1,9.6,8,1
2017/12/9,6.1,8,1,0.0,8,1,8.6,8,1,1.9,8,1,-0.4,8,1,11.7,8,1
2017/12/10,9.8,8,1,0.0,8,1,8.3,8,1,4.6,8,1,1.9,8,1,14.6,8,1
2017/12/11,13.6,8,1,0.0,8,1,8.4,8,1,5.5,8,1,8.6,8,1,17.5,8,1
2017/12/12,7.0,8,1,0.0,8,1,7.4,8,1,2.3,8,1,3.6,8,1,10.7,8,1
2017/12/13,5.8,8,1,0.0,8,1,7.4,8,1,2.2,8,1,0.9,8,1,11.0,8,1
2017/12/14,5.6,8,1,0.0,8,1,8.6,8,1,2.1,8,1,0.6,8,1,10.9,8,1
2017/12/15,5.2,8,1,0.0,8,1,2.5,8,1,2.0,8,1,2.5,8,1,9.0,8,1
2017/12/16,9.4,8,1,0.0,8,1,6.0,8,1,2.7,8,1,3.4,8,1,15.8,8,1
2017/12/17,7.1,8,1,0.0,8,1,6.7,8,1,3.0,8,1,2.9,8,1,11.3,8,1
2017/12/18,5.0,8,1,0.0,8,1,8.5,8,1,1.9,8,1,1.1,8,1,10.2,8,1
2017/12/19,7.0,8,1,0.0,8,1,8.5,8,1,2.5,8,1,0.1,8,1,13.7,8,1
2017/12/20,6.0,8,1,0.0,8,1,5.8,8,1,2.1,8,1,1.4,8,1,10.8,8,1
2017/12/21,6.0,8,1,0.0,8,1,7.0,8,1,2.7,8,1,1.5,8,1,11.0,8,1
2017/12/22,6.1,8,1,0.0,8,1,5.8,8,1,1.9,8,1,2.1,8,1,12.2,8,1
2017/12/23,7.2,8,1,0.0,8,1,7.4,8,1,1.7,8,1,1.1,8,1,14.1,8,1
2017/12/24,9.5,8,1,1.5,8,1,3.4,8,1,2.5,8,1,4.6,8,1,14.4,8,1
2017/12/25,10.7,8,1,16.0,8,1,7.9,8,1,2.9,8,1,6.6,8,1,16.3,8,1
2017/12/26,8.3,8,1,0.0,8,1,8.5,8,1,2.6,8,1,3.7,8,1,13.4,8,1
2017/12/27,5.1,8,1,0.0,8,1,8.6,8,1,2.1,8,1,1.6,8,1,10.5,8,1
2017/12/28,4.0,8,1,0.0,8,1,8.6,8,1,1.8,8,1,-2.3,8,1,10.2,8,1
2017/12/29,5.9,8,1,0.0,8,1,7.7,8,1,2.5,8,1,1.1,8,1,10.7,8,1
2017/12/30,6.0,8,1,0.0,8,1,8.6,8,1,2.1,8,1,0.4,8,1,11.1,8,1
2017/12/31,4.7,8,1,0.0,8,1,0.4,8,1,2.4,8,1,2.4,8,1,7.1,8,1
2018/1/1,5.9,8,1,0.0,8,1,7.4,8,1,1.8,8,1,0.9,8,1,11.8,8,1
2018/1/2,6.3,8,1,0.0,8,1,8.3,8,1,1.6,8,1,-1.3,8,1,12.2,8,1
2018/1/3,5.3,8,1,0.0,8,1,8.6,8,1,2.7,8,1,0.5,8,1,10.5,8,1
2018/1/4,5.0,8,1,0.0,8,1,7.5,8,1,2.4,8,1,-0.3,8,1,11.3,8,1
2018/1/5,4.3,8,1,0.0,8,1,0.0,8,1,2.5,8,1,2.2,8,1,6.6,8,1
2018/1/6,4.8,8,1,0.0,8,1,7.8,8,1,1.8,8,1,-2.2,8,1,11.5,8,1
2018/1/7,6.7,8,1,0.0,8,1,8.7,8,1,2.1,8,1,1.4,8,1,11.7,8,1
2018/1/8,6.9,8,1,23.5,8,1,0.8,8,1,2.4,8,1,3.6,8,1,11.2,8,1
2018/1/9,10.1,8,1,5.5,8,1,5.0,8,1,3.8,8,1,4.6,8,1,15.5,8,1
2018/1/10,8.6,8,1,0.0,8,1,8.8,8,1,4.0,8,1,5.3,8,1,11.1,8,1
2018/1/11,6.0,8,1,0.0,8,1,8.8,8,1,3.0,8,1,0.7,8,1,9.9,8,1
2018/1/12,3.0,8,1,0.0,8,1,7.6,8,1,1.7,8,1,-1.8,8,1,7.9,8,1
2018/1/13,3.7,8,1,0.0,8,1,8.8,8,1,2.7,8,1,-1.0,8,1,8.9,8,1
2018/1/14,4.1,8,1,0.0,8,1,8.8,8,1,2.7,8,1,0.1,8,1,9.4,8,1
2018/1/15,7.0,8,1,0.0,8,1,5.6,8,1,3.5,8,1,-0.7,8,1,12.8,8,1
2018/1/16,7.7,8,1,0.0,8,1,8.9,8,1,1.7,8,1,-0.1,8,1,14.8,8,1
2018/1/17,12.1,8,1,38.5,8,1,0.1,8,1,4.7,8,1,7.1,8,1,16.6,8,1
2018/1/18,9.5,8,1,0.0,8,1,1.4,8,1,2.1,8,1,5.0,8,1,13.6,8,1
2018/1/19,9.0,8,1,0.0,8,1,3.5,8,1,2.8,8,1,6.9,8,1,11.7,8,1
2018/1/20,7.6,8,1,0.0,8,1,5.9,8,1,2.1,8,1,5.0,8,1,10.8,8,1
2018/1/21,7.1,8,1,0.0,8,1,6.4,8,1,2.1,8,1,1.9,8,1,12.9,8,1
2018/1/22,2.4,8,1,15.0,8,1,0.0,8,1,4.8,8,1,-0.2,8,1,6.1,8,1
2018/1/23,6.6,8,1,0.0,8,1,7.4,8,1,3.3,8,1,1.3,8,1,11.4,8,1
2018/1/24,3.5,8,1,0.0,8,1,8.2,8,1,2.7,8,1,-1.8,8,1,7.6,8,1
2018/1/25,0.7,8,1,0.0,8,1,7.7,8,1,1.9,8,1,-2.8,8,1,4.9,8,1
2018/1/26,1.0,8,1,0.0,8,1,7.5,8,1,2.4,8,1,-3.1,8,1,6.8,8,1
2018/1/27,2.1,8,1,0.0,8,1,9.3,8,1,1.9,8,1,-4.3,8,1,8.5,8,1
2018/1/28,3.2,8,1,0.0,8,1,3.0,8,1,2.6,8,1,-1.3,8,1,9.0,8,1
2018/1/29,5.3,8,1,0.0,8,1,6.7,8,1,2.3,8,1,0.1,8,1,10.5,8,1
2018/1/30,4.2,8,1,0.0,8,1,2.0,8,1,2.7,8,1,2.5,8,1,7.2,8,1
2018/1/31,4.3,8,1,0.0,8,1,8.3,8,1,1.8,8,1,0.1,8,1,9.3,8,1
2018/2/1,3.8,8,1,7.0,8,1,0.9,8,1,3.5,8,1,1.4,8,1,8.1,8,1
2018/2/2,2.7,8,1,3.0,8,1,0.3,8,1,4.1,8,1,0.9,8,1,4.7,8,1
2018/2/3,5.1,8,1,0.0,8,1,4.5,8,1,2.3,8,1,1.7,8,1,9.2,8,1
2018/2/4,5.7,8,1,0.0,8,1,6.8,8,1,2.4,8,1,2.2,8,1,10.9,8,1
2018/2/5,4.6,8,1,0.0,8,1,8.2,8,1,2.7,8,1,-1.9,8,1,9.6,8,1
2018/2/6,3.5,8,1,0.0,8,1,9.6,8,1,2.4,8,1,-1.4,8,1,8.4,8,1
2018/2/7,3.9,8,1,0.0,8,1,8.2,8,1,2.4,8,1,-2.9,8,1,9.9,8,1
2018/2/8,3.1,8,1,0.0,8,1,8.0,8,1,2.0,8,1,-1.0,8,1,9.2,8,1
2018/2/9,4.0,8,1,0.0,8,1,9.7,8,1,1.8,8,1,-2.7,8,1,10.4,8,1
2018/2/10,7.8,8,1,4.5,8,1,5.9,8,1,2.6,8,1,1.1,8,1,13.6,8,1
2018/2/11,9.6,8,1,0.0,8,1,7.3,8,1,2.6,8,1,5.1,8,1,14.8,8,1
2018/2/12,5.2,8,1,0.0,8,1,9.6,8,1,3.3,8,1,2.6,8,1,8.8,8,1
2018/2/13,5.0,8,1,0.0,8,1,7.7,8,1,2.6,8,1,0.5,8,1,9.7,8,1
2018/2/14,6.1,8,1,0.0,8,1,10.0,8,1,2.5,8,1,-1.2,8,1,12.1,8,1
2018/2/15,11.2,8,1,0.0,8,1,8.0,8,1,2.5,8,1,6.4,8,1,16.5,8,1
2018/2/16,7.3,8,1,0.0,8,1,6.8,8,1,2.6,8,1,3.8,8,1,11.3,8,1
2018/2/17,7.0,8,1,0.0,8,1,7.8,8,1,3.2,8,1,1.8,8,1,14.7,8,1
2018/2/18,4.2,8,1,0.0,8,1,10.2,8,1,2.7,8,1,0.2,8,1,9.1,8,1
2018/2/19,6.2,8,1,0.0,8,1,6.2,8,1,2.3,8,1,1.5,8,1,10.5,8,1
2018/2/20,8.3,8,1,0.0,8,1,9.4,8,1,2.7,8,1,4.1,8,1,13.1,8,1
2018/2/21,6.3,8,1,0.0,8,1,0.3,8,1,2.8,8,1,4.9,8,1,8.4,8,1
2018/2/22,3.8,8,1,1.0,8,1,0.0,8,1,3.2,8,1,2.7,8,1,5.8,8,1
2018/2/23,5.1,8,1,0.0,8,1,3.2,8,1,2.7,8,1,1.8,8,1,9.6,8,1
2018/2/24,8.1,8,1,0.0,8,1,9.3,8,1,2.8,8,1,0.6,8,1,14.4,8,1
2018/2/25,6.6,8,1,0.0,8,1,0.8,8,1,3.1,8,1,4.6,8,1,8.8,8,1
2018/2/26,6.9,8,1,0.0,8,1,5.2,8,1,3.5,8,1,4.6,8,1,10.1,8,1
2018/2/27,8.6,8,1,0.0,8,1,7.4,8,1,2.3,8,1,4.9,8,1,12.9,8,1
2018/2/28,9.7,8,1,0.0,8,1,5.4,8,1,2.1,8,1,4.1,8,1,14.5,8,1
2018/3/1,12.7,8,1,65.0,8,1,7.1,8,1,3.8,8,1,6.8,8,1,18.8,8,1
2018/3/2,11.0,8,1,0.0,8,1,10.3,8,1,2.3,8,1,6.2,8,1,15.9,8,1
2018/3/3,9.1,8,1,0.0,8,1,8.7,8,1,1.6,8,1,2.6,8,1,14.3,8,1
2018/3/4,13.8,8,1,0.0,8,1,10.1,8,1,5.5,8,1,6.9,8,1,18.0,8,1
2018/3/5,15.6,8,1,18.0,8,1,0.4,8,1,8.3,8,1,10.8,8,1,17.3,8,1
2018/3/6,9.4,8,1,0.0,8,1,5.2,8,1,4.5,8,1,6.4,8,1,11.9,8,1
2018/3/7,6.2,8,1,0.0,8,1,0.1,8,1,4.0,8,1,4.3,8,1,8.8,8,1
2018/3/8,7.0,8,1,44.5,8,1,0.0,8,1,4.5,8,1,4.6,8,1,14.8,8,1
2018/3/9,13.4,8,1,33.0,8,1,0.0,8,1,5.5,8,1,7.2,8,1,16.4,8,1
2018/3/10,8.1,8,1,0.0,8,1,0.4,8,1,2.5,8,1,5.6,8,1,11.5,8,1
2018/3/11,10.4,8,1,0.0,8,1,8.2,8,1,3.1,8,1,7.4,8,1,15.1,8,1
2018/3/12,9.9,8,1,0.0,8,1,10.8,8,1,3.1,8,1,5.0,8,1,14.2,8,1
2018/3/13,11.7,8,1,0.0,8,1,10.6,8,1,2.8,8,1,6.2,8,1,16.8,8,1
2018/3/14,13.4,8,1,0.0,8,1,10.8,8,1,1.4,8,1,6.5,8,1,19.7,8,1
2018/3/15,14.3,8,1,0.0,8,1,9.1,8,1,5.0,8,1,8.1,8,1,18.4,8,1
2018/3/16,13.5,8,1,3.5,8,1,0.0,8,1,5.3,8,1,7.0,8,1,17.3,8,1
2018/3/17,8.3,8,1,0.0,8,1,11.0,8,1,3.1,8,1,4.1,8,1,12.5,8,1
2018/3/18,12.0,8,1,0.0,8,1,6.4,8,1,2.7,8,1,6.8,8,1,17.3,8,1
2018/3/19,14.0,8,1,1.0,8,1,0.0,8,1,3.0,8,1,11.0,8,1,16.3,8,1
2018/3/20,9.2,8,1,8.0,8,1,0.0,8,1,4.2,8,1,7.9,8,1,12.0,8,1
2018/3/21,3.8,8,1,24.5,8,1,0.0,8,1,5.2,8,1,1.1,8,1,7.9,8,1
2018/3/22,10.8,8,1,7.5,8,1,3.8,8,1,3.4,8,1,5.3,8,1,15.9,8,1
2018/3/23,12.2,8,1,0.5,8,1,2.1,8,1,2.3,8,1,9.5,8,1,17.1,8,1
2018/3/24,12.5,8,1,0.0,8,1,7.5,8,1,2.7,8,1,8.4,8,1,16.7,8,1
2018/3/25,13.1,8,1,0.0,8,1,11.6,8,1,3.1,8,1,7.8,8,1,17.9,8,1
2018/3/26,14.2,8,1,0.0,8,1,10.3,8,1,2.8,8,1,8.6,8,1,19.5,8,1
2018/3/27,15.9,8,1,0.0,8,1,7.3,8,1,2.7,8,1,11.2,8,1,20.9,8,1
2018/3/28,16.8,8,1,0.0,8,1,11.2,8,1,2.0,8,1,11.3,8,1,21.4,8,1
2018/3/29,16.8,8,1,0.0,8,1,10.7,8,1,1.9,8,1,10.5,8,1,21.4,8,1
2018/3/30,14.3,8,1,0.0,8,1,10.2,8,1,4.3,8,1,9.2,8,1,18.6,8,1
2018/3/31,13.8,8,1,0.0,8,1,11.0,8,1,3.9,8,1,8.4,8,1,17.7,8,1
2018/4/1,16.2,8,1,0.0,8,1,9.8,8,1,4.8,8,1,10.6,8,1,20.4,8,1
2018/4/2,17.2,8,1,0.0,8,1,9.9,8,1,2.3,8,1,13.4,8,1,21.6,8,1
2018/4/3,17.8,8,1,0.0,8,1,8.7,8,1,2.3,8,1,15.4,8,1,21.4,8,1
2018/4/4,19.1,8,1,0.0,8,1,10.8,8,1,2.6,8,1,13.6,8,1,24.0,8,1
2018/4/5,13.9,8,1,1.0,8,1,0.0,8,1,2.4,8,1,11.8,8,1,18.0,8,1
2018/4/6,17.6,8,1,2.5,8,1,3.5,8,1,9.0,8,1,12.7,8,1,20.0,8,1
2018/4/7,16.5,8,1,2.0,8,1,5.0,8,1,7.7,8,1,11.4,8,1,19.3,8,1
2018/4/8,12.6,8,1,0.0,8,1,8.1,8,1,3.0,8,1,8.7,8,1,16.8,8,1
2018/4/9,13.5,8,1,0.0,8,1,9.2,8,1,3.6,8,1,6.3,8,1,18.5,8,1
2018/4/10,14.4,8,1,0.0,8,1,10.7,8,1,2.6,8,1,9.7,8,1,18.6,8,1
2018/4/11,17.3,8,1,0.5,8,1,1.8,8,1,5.7,8,1,14.0,8,1,20.6,8,1
2018/4/12,19.1,8,1,0.0,8,1,7.3,8,1,3.5,8,1,13.3,8,1,22.8,8,1
2018/4/13,15.9,8,1,0.0,8,1,10.6,8,1,2.5,8,1,10.8,8,1,22.4,8,1
2018/4/14,15.3,8,1,0.0,8,1,0.6,8,1,3.3,8,1,10.6,8,1,17.4,8,1
2018/4/15,17.7,8,1,15.0,8,1,1.6,8,1,7.7,8,1,14.0,8,1,20.9,8,1
2018/4/16,15.6,8,1,0.0,8,1,6.7,8,1,3.1,8,1,12.7,8,1,20.1,8,1
2018/4/17,13.2,8,1,3.0,8,1,0.0,8,1,3.4,8,1,11.7,8,1,15.4,8,1
2018/4/18,14.0,8,1,25.0,8,1,1.8,8,1,3.1,8,1,11.7,8,1,17.7,8,1
2018/4/19,17.2,8,1,0.0,8,1,10.6,8,1,3.5,8,1,14.1,8,1,20.5,8,1
2018/4/20,18.2,8,1,0.0,8,1,11.8,8,1,2.2,8,1,12.9,8,1,25.8,8,1
2018/4/21,17.7,8,1,0.0,8,1,12.2,8,1,3.6,8,1,12.2,8,1,21.8,8,1
2018/4/22,18.6,8,1,0.0,8,1,11.6,8,1,2.0,8,1,14.2,8,1,22.2,8,1
2018/4/23,17.2,8,1,0.0,8,1,0.0,8,1,2.5,8,1,15.8,8,1,19.1,8,1
2018/4/24,18.0,8,1,0.0,8,1,0.4,8,1,3.2,8,1,15.6,8,1,20.5,8,1
2018/4/25,19.0,8,1,64.5,8,1,3.5,8,1,4.0,8,1,16.8,8,1,22.6,8,1
2018/4/26,18.4,8,1,0.0,8,1,8.4,8,1,3.6,8,1,16.7,8,1,21.5,8,1
2018/4/27,17.9,8,1,0.0,8,1,2.0,8,1,1.7,8,1,15.1,8,1,19.8,8,1
2018/4/28,18.4,8,1,0.0,8,1,12.7,8,1,2.9,8,1,13.0,8,1,22.7,8,1
2018/4/29,19.5,8,1,0.0,8,1,12.2,8,1,3.3,8,1,14.7,8,1,23.9,8,1
2018/4/30,20.3,8,1,0.0,8,1,8.6,8,1,4.0,8,1,17.6,8,1,24.1,8,1
2018/5/1,20.1,8,1,0.0,8,1,12.3,8,1,2.1,8,1,16.8,8,1,23.7,8,1
2018/5/2,19.6,8,1,6.0,8,1,2.0,8,1,2.4,8,1,16.3,8,1,23.3,8,1
2018/5/3,20.5,8,1,10.5,8,1,4.3,8,1,8.2,8,1,18.0,8,1,22.8,8,1
2018/5/4,18.6,8,1,0.0,8,1,11.7,8,1,4.2,8,1,15.0,8,1,21.6,8,1
2018/5/5,18.1,8,1,0.0,8,1,12.7,8,1,2.9,8,1,11.6,8,1,23.1,8,1
2018/5/6,19.8,8,1,0.0,8,1,8.8,8,1,4.9,8,1,14.3,8,1,24.5,8,1
2018/5/7,17.4,8,1,29.5,8,1,0.0,8,1,4.8,8,1,14.5,8,1,20.2,8,1
2018/5/8,13.4,8,1,12.5,8,1,0.0,8,1,3.5,8,1,11.8,8,1,14.8,8,1
2018/5/9,13.0,8,1,34.0,8,1,0.1,8,1,4.6,8,1,10.7,8,1,16.0,8,1
2018/5/10,14.2,5,1,4.5,8,1,5.4,8,1,2.0,8,1,11.6,5,1,18.2,5,1
2018/5/11,16.2,8,1,0.0,8,1,11.7,8,1,3.4,8,1,9.1,8,1,21.1,8,1
2018/5/12,18.7,8,1,0.0,8,1,10.9,8,1,3.3,8,1,12.7,8,1,23.6,8,1
2018/5/13,18.1,8,1,48.0,8,1,0.5,8,1,4.4,8,1,15.5,8,1,20.5,8,1
2018/5/14,21.2,8,1,0.0,8,1,12.1,8,1,2.9,8,1,16.6,8,1,27.1,8,1
2018/5/15,20.7,8,1,0.0,8,1,12.4,8,1,3.7,8,1,15.2,8,1,24.6,8,1
2018/5/16,21.6,8,1,0.0,8,1,11.3,8,1,5.5,8,1,19.3,8,1,25.4,8,1
2018/5/17,22.1,8,1,0.0,8,1,3.1,8,1,4.7,8,1,20.6,8,1,24.6,8,1
2018/5/18,22.3,8,1,0.0,8,1,9.3,8,1,3.0,8,1,19.8,8,1,26.1,8,1
2018/5/19,22.0,8,1,0.0,8,1,3.3,8,1,4.5,8,1,16.4,8,1,28.5,8,1
2018/5/20,18.2,8,1,0.0,8,1,12.2,8,1,4.0,8,1,14.8,8,1,22.7,8,1
2018/5/21,19.3,8,1,0.0,8,1,11.1,8,1,2.1,8,1,15.4,8,1,23.5,8,1
2018/5/22,19.8,8,1,0.0,8,1,13.4,8,1,2.5,8,1,14.8,8,1,24.5,8,1
2018/5/23,18.6,8,1,6.5,8,1,0.5,8,1,1.7,8,1,16.7,8,1,22.3,8,1
2018/5/24,20.3,8,1,11.5,8,1,8.3,8,1,2.5,8,1,16.5,8,1,24.1,8,1
2018/5/25,21.8,8,1,0.0,8,1,7.1,8,1,3.6,8,1,18.4,8,1,24.4,8,1
2018/5/26,22.9,8,1,0.0,8,1,2.2,8,1,2.6,8,1,20.0,8,1,27.5,8,1
2018/5/27,21.7,8,1,0.0,8,1,12.0,8,1,2.9,8,1,17.7,8,1,25.0,8,1
2018/5/28,22.0,8,1,0.0,8,1,1.0,8,1,4.3,8,1,20.6,8,1,23.7,8,1
2018/5/29,22.5,8,1,0.0,8,1,3.4,8,1,2.7,8,1,20.8,8,1,26.8,8,1
2018/5/30,21.0,8,1,5.5,8,1,0.0,8,1,1.6,8,1,17.8,8,1,24.0,8,1
2018/5/31,19.7,8,1,0.0,8,1,0.2,8,1,2.8,8,1,17.4,8,1,20.9,8,1
2018/6/1,21.8,8,1,0.0,8,1,9.1,8,1,3.0,8,1,16.2,8,1,27.2,8,1
2018/6/2,21.9,8,1,0.0,8,1,11.9,8,1,3.0,8,1,18.1,8,1,25.4,8,1
2018/6/3,22.2,8,1,0.0,8,1,12.3,8,1,2.6,8,1,18.4,8,1,26.1,8,1
2018/6/4,23.0,8,1,0.0,8,1,12.6,8,1,2.2,8,1,18.7,8,1,28.1,8,1
2018/6/5,22.8,8,1,0.0,8,1,9.3,8,1,2.9,8,1,18.7,8,1,26.9,8,1
2018/6/6,20.1,8,1,18.0,8,1,0.0,8,1,1.9,8,1,18.8,8,1,22.6,8,1
2018/6/7,21.6,8,1,2.5,8,1,6.8,8,1,3.2,8,1,18.6,8,1,24.8,8,1
2018/6/8,23.3,8,1,3.5,8,1,9.5,8,1,5.1,8,1,20.8,8,1,26.3,8,1
2018/6/9,24.5,8,1,2.5,8,1,12.4,8,1,2.1,8,1,21.9,8,1,27.6,8,1
2018/6/10,20.4,8,1,13.0,8,1,0.0,8,1,4.1,8,1,18.1,8,1,23.8,8,1
2018/6/11,19.6,8,1,21.0,8,1,0.0,8,1,5.0,8,1,18.1,8,1,21.1,8,1
2018/6/12,22.6,8,1,0.0,8,1,7.6,8,1,2.2,8,1,19.5,8,1,27.0,8,1
2018/6/13,21.9,8,1,0.0,8,1,2.1,8,1,2.9,8,1,19.7,8,1,26.4,8,1
2018/6/14,21.8,8,1,0.0,8,1,1.2,8,1,2.2,8,1,19.5,8,1,25.9,8,1
2018/6/15,19.0,8,1,0.5,8,1,0.0,8,1,3.6,8,1,16.9,8,1,21.1,8,1
2018/6/16,16.6,8,1,1.0,8,1,0.0,8,1,3.1,8,1,15.3,8,1,18.5,8,1
